eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1071.78,-2537.36952454,518,0.0032513333,0.02177086,6.093705,-0.0006247832,1347.2012,0.03319346904754639,130,266240,19029.303090389818,34078720
1154.2,-2399.01126629,501,0.003472913,0.024789428,6.0760612,-0.00031084518,1150.8212,0.030045509338378906,131,268288,19552.374371015467,34340864
1037.23,-2204.73970017,483,0.0037590712,0.030324172,6.074253,-0.00051297457,2365.111,0.01213681697845459,132,270336,20094.198413904756,34603008
1049.0,-2073.06868277,468,0.0036746413,0.027738953,6.0601125,-0.00040586767,1075.3733,0.02795809507369995,133,272384,20653.723585666157,34865152
851.29,-1521.25480033,454,0.0030980262,0.020095825,6.0538263,-0.0004869962,914.7956,0.0457804799079895,134,274432,21230.434824382886,35127296
1030.0,-2042.62573571,442,0.003754424,0.029730987,6.029813,-0.00028464253,2012.8625,0.01708930730819702,135,276480,21823.231252351776,35389440
1096.49,-2272.3894375100003,427,0.0034173126,0.027248764,6.014186,-0.0004195469,1912.8606,0.017840027809143066,136,278528,22436.733290474862,35651584
1096.29,-1921.97718811,414,0.0030439473,0.020075226,5.998452,-0.00045024947,1486.4095,0.02816861867904663,137,280576,23068.68281234149,35913728
1020.63,-2075.65265726,405,0.0035515022,0.02624626,5.9749193,-0.0005086506,1589.603,0.03479921817779541,138,282624,23715.969531557523,36175872
1020.49,-2010.5455591499997,396,0.0034339274,0.025746917,5.957943,-0.0004450207,1113.1799,0.04684185981750488,139,284672,24377.88989205286,36438016
927.36,-1715.5367918999996,383,0.004146247,0.037921906,5.945168,-0.00021635019,793.57263,0.054229736328125,140,286720,25061.752077811398,36700160
1256.99,-2446.22591178,374,0.0033020037,0.0228508,5.914918,-0.00035102945,1397.5121,0.04649209976196289,141,288768,25762.172336373478,36962304
1041.37,-2013.28522046,365,0.0030250964,0.017163087,5.8855295,-0.00063893007,1000.75116,0.05296200513839722,142,290816,26480.204166517593,37224448
1242.69,-2686.5775244399997,357,0.0031490042,0.020690536,5.8668804,-0.00044303382,1371.8622,0.04400914907455444,143,292864,27213.1278451439,37486592
1278.32,-2712.66698545,349,0.0029553082,0.018149948,5.85043,-0.00059871783,937.00714,0.062216997146606445,144,294912,27962.849245160818,37748736
995.36,-1921.1797408300001,342,0.0035445658,0.026062775,5.822851,-0.00051099283,938.1011,0.06275719404220581,145,296960,28729.24569777958,38010880
1211.3,-2335.23060171,332,0.0039749756,0.03333931,5.796427,-0.0002394357,1072.1202,0.04667884111404419,146,299008,29517.71569218114,38273024
1197.84,-2512.6609781,325,0.003622782,0.02700081,5.7689834,-0.0004913512,1127.4304,0.043191611766815186,147,301056,30323.769578244537,38535168
1331.78,-2736.7989307700004,317,0.0037280987,0.030085754,5.7423525,-0.00044670748,1230.5828,0.04801440238952637,148,303104,31150.706468344666,38797312
1034.87,-2185.08645643,309,0.0037265539,0.028824616,5.716567,-0.00028687535,1056.8239,0.036782026290893555,149,305152,31997.07496663276,39059456
1187.57,-2282.09445976,303,0.0034633465,0.02591095,5.706444,-0.00038401116,1137.9285,0.04226112365722656,150,307200,32862.04707534984,39321600
1100.65,-2358.7401241499997,296,0.0037759556,0.030316925,5.6919975,-0.00046147552,1222.6626,0.038173556327819824,151,309248,33747.35158111714,39583744
957.46,-1768.7583724900003,288,0.0034330147,0.025208283,5.6721554,-0.00019068981,1189.0629,0.03933393955230713,152,311296,34655.600536015816,39845888
