eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
4939.2,-4365.1756627,5060,0.002091958,0.0063316347,7.7875175,-0.0004039025,85.173805,0.04131573438644409,52,106496,2612.016396129504,13631488
4925.23,-4429.49876474,4896,0.001991259,0.0074398043,7.77258,-0.00035600777,78.26088,0.055737972259521484,53,108544,2665.555177178234,13893632
4988.03,-4615.52559205,4987,0.0025443928,0.010734558,7.7514887,-0.0005120373,82.3057,0.04767882823944092,54,110592,2718.122019317001,14155776
4942.97,-4533.3672874,4939,0.0023411692,0.008641815,7.7156363,-0.0005613229,75.99064,0.05007904767990112,55,112640,2771.2102624364197,14417920
4862.73,-4430.521216519999,4920,0.0021089634,0.007494354,7.7057867,-0.000486277,79.13191,0.04949575662612915,56,114688,2824.4879404343665,14680064
4935.23,-4568.51244196,5047,0.0024890734,0.010003662,7.6747437,-0.0006303216,90.22836,0.0350567102432251,57,116736,2876.42899359297,14942208
4931.1,-4640.8197057,4826,0.0024665277,0.013308334,7.670419,-0.00074070884,85.68241,0.047612547874450684,58,118784,2930.745182264596,15204352
4909.94,-4719.9956572500005,5009,0.0022033425,0.008071899,7.647677,-0.00041045638,90.873215,0.04277217388153076,59,120832,2983.074456253089,15466496
4897.41,-4646.8392635400005,4879,0.0021011657,0.009862137,7.645968,-0.0006203088,86.52055,0.044774532318115234,60,122880,3036.827346464619,15728640
4928.81,-4643.915184300001,4872,0.0022969013,0.008987045,7.6449804,-0.0005511781,89.14782,0.047269582748413086,61,124928,3090.632278800942,15990784
5001.0,-4851.81518131,5033,0.002092877,0.008120346,7.64068,-0.00050319236,80.393524,0.03660249710083008,62,126976,3142.716895035468,16252928
4886.66,-4615.98545224,4730,0.002130656,0.008108139,7.63051,-0.0004762044,75.826256,0.04776972532272339,63,129024,3198.1399303199723,16515072
4866.74,-4515.4890872,4993,0.0022752418,0.009501266,7.6151896,-0.00041844518,79.82781,0.04063147306442261,64,131072,3250.6490286551416,16777216
4961.35,-4490.42445538,4590,0.0020945808,0.010106659,7.606917,-0.0005918898,74.31447,0.0438457727432251,65,133120,3307.7580865118653,17039360
4973.91,-4636.83551422,4660,0.0022889434,0.008539582,7.601149,-0.0005658155,85.38728,0.03752791881561279,66,135168,3364.0119270533323,17301504
4856.4,-4627.6093804,4968,0.0021568236,0.008141327,7.5906806,-0.00042913534,84.341194,0.033796727657318115,67,137216,3416.7783916732296,17563648
4883.49,-4669.74784324,4809,0.002065862,0.008372498,7.588252,-0.0005868883,84.43434,0.042749226093292236,68,139264,3471.3018711898476,17825792
4963.53,-4759.10656106,4790,0.002119389,0.007976914,7.5741167,-0.0004751038,88.09421,0.031671762466430664,69,141312,3526.0315365865827,18087936
5001.0,-4907.786767829999,4757,0.0022082408,0.008118058,7.5579147,-0.00044499018,76.4619,0.03680574893951416,70,143360,3581.145754635334,18350080
5001.0,-4764.209258430001,4889,0.0022929013,0.008919525,7.5482774,-0.0005269352,80.94831,0.039389610290527344,71,145408,3634.767696041614,18612224
4955.17,-4630.97973433,4881,0.0024202063,0.011343384,7.5507774,-0.000569575,76.82651,0.04131191968917847,72,147456,3688.4877029806376,18874368
4924.16,-4636.30031677,4838,0.0024207947,0.010360718,7.5567884,-0.00067350117,76.10645,0.049669504165649414,73,149504,3742.6688859313726,19136512
4890.47,-4646.116802749999,4959,0.0018803123,0.007991409,7.5759306,-0.00048250478,78.019005,0.03836733102798462,74,151552,3795.525680429302,19398656
4936.31,-4540.09224154,4709,0.0022929423,0.00768013,7.565356,-0.00052433193,71.52508,0.04486823081970215,75,153600,3851.186914938502,19660800
4968.79,-4585.883063099999,4841,0.0023060644,0.008175659,7.542235,-0.00046264371,70.174774,0.03922659158706665,76,155648,3905.3356982255355,19922944
