eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
2475.5,-6903.498938899999,2045,0.0031014788,0.018651962,6.6370645,-0.00054642267,2197.4895,0.004894673824310303,103,210944,8581.575376195833,27000832
2414.15,-7656.755558310001,1988,0.0029879794,0.017398834,6.617234,-0.00061437546,1860.1472,0.0035051703453063965,104,212992,8713.412135058083,27262976
2139.82,-6351.155320989999,1965,0.0027556366,0.015275192,6.6017137,-0.0004701955,1854.0133,0.0018306374549865723,105,215040,8846.80675149709,27525120
2683.65,-9494.70458947,1975,0.0036680766,0.029569626,6.5901184,-9.685525e-06,2993.4116,-0.000316619873046875,106,217088,8979.52032791078,27787264
3127.29,-9524.077444949999,1977,0.0029330612,0.01682434,6.576873,-0.0006882898,2110.0576,0.005415856838226318,107,219136,9112.10109337978,28049408
3355.3,-11448.553001710003,1919,0.0026076022,0.011075211,6.5577416,-0.0005677988,2776.3489,0.0059005022048950195,108,221184,9248.681871242821,28311552
2829.82,-9247.93125208,1891,0.0021805596,0.008573532,6.552662,-0.00069338916,2207.6597,0.004745364189147949,109,223232,9387.275842971168,28573696
2401.02,-7298.23008346,1815,0.002853231,0.016940307,6.537697,-0.0006933663,2001.7445,0.004233598709106445,110,225280,9531.677330022678,28835840
2077.17,-6748.78844016,1762,0.0032148496,0.02164421,6.517524,-0.00044483546,1977.2012,0.0027927756309509277,111,227328,9680.39019327797,29097984
1688.41,-5015.115974910001,1747,0.0034186873,0.024381638,6.486972,-0.0003052057,1825.3678,0.0003840923309326172,112,229376,9830.398388068192,29360128
2250.17,-6680.01406886,1723,0.0021407022,0.0070308684,6.465234,-0.00055367127,1974.4928,0.015420377254486084,113,231424,9982.473193921149,29622272
2083.63,-6008.554492850001,1681,0.002474652,0.01133461,6.4351296,-0.0004080329,2025.0521,0.01177072525024414,114,233472,10138.357450173236,29884416
2353.4,-8270.22793096,1647,0.002556313,0.0128856655,6.4036117,-0.0005550993,1896.4912,0.013286948204040527,115,235520,10297.504283132963,30146560
2369.59,-7188.600660499999,1648,0.0031732998,0.020410538,6.373913,-0.00047897975,2641.1562,0.007211089134216309,116,237568,10456.532133672386,30408704
2546.34,-8722.767808890001,1618,0.002428408,0.011162186,6.3518996,-0.0007749809,2772.2236,0.012921690940856934,117,239616,10618.486802056432,30670848
2230.32,-7665.232331479999,1576,0.0026308217,0.011234665,6.328871,-0.0006225029,1898.028,0.014966130256652832,118,241664,10784.762201079167,30932992
2591.69,-7622.934257659999,1537,0.0028657394,0.01555748,6.302257,-0.00051946676,2185.4563,0.005445539951324463,119,243712,10955.280648208223,31195136
2123.46,-6413.352923009999,1509,0.0028089653,0.015129471,6.2735853,-0.00043097517,2167.097,0.01563185453414917,120,245760,11129.027337153442,31457280
2084.14,-7185.8485538899995,1467,0.006338144,0.071115114,6.241148,0.0020852848,2300.9373,0.005725860595703125,121,247808,11307.618439117447,31719424
2386.0,-8865.73851189,1469,0.002458739,0.011286926,6.230659,-0.00058724295,2799.6392,0.012908399105072021,122,249856,11486.063692920841,31981568
2563.07,-8796.08163985,1457,0.0026699312,0.01398735,6.219268,-0.00071219786,2362.762,0.011553585529327393,123,251904,11665.938403668813,32243712
2830.31,-9519.726812820001,1400,0.0026360147,0.011812973,6.200465,-0.0005648347,1952.4088,0.011929750442504883,124,253952,11853.07834818773,32505856
2247.6,-6197.495474009999,1386,0.0027524452,0.014169693,6.1802697,-0.0006176036,3551.021,0.005394637584686279,125,256000,12042.131363439374,32768000
2106.68,-7267.650956709999,1333,0.0027999864,0.015196228,6.165934,-0.0003002233,2334.7458,0.007870972156524658,126,258048,12238.710114766844,33030144
